SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.939012198,31,0,0.429353779,1825.0,10,0,0,0,1.0
1,0.9999998999999999,73,0,0.219979473,2922.0,2,0,0,0,0.0
1,0.09012638099999999,63,1,0.013411448999999999,14166.0,6,0,0,0,0.0
1,0.0,34,0,0.283358321,2000.0,7,0,0,0,0.0
0,0.9999998999999999,65,3,0.196399045,5442.0,6,3,0,2,2.0
1,0.00259987,44,0,0.000402901,2481.0,7,0,0,0,0.0
1,0.11607649099999999,56,0,0.207765865,3450.0,5,0,0,0,0.0
1,0.381259037,42,0,0.400992935,5236.0,12,0,1,0,1.0
1,0.295012275,69,0,0.222259247,3000.0,7,0,0,0,0.0
1,0.010891581000000001,68,0,0.446158241,3500.0,8,0,1,0,0.0
1,0.666190493,34,0,0.607478504,5000.0,9,0,1,0,1.0
1,0.24342628600000002,51,0,0.5843710520000001,11081.0,7,0,2,0,2.0
1,0.39770298200000004,38,0,0.41627543,5750.0,6,0,1,0,2.0
1,0.006993007,23,0,0.08652246300000001,600.0,2,0,0,0,0.0
1,0.0031058059999999996,62,1,0.163177301,16000.0,16,0,1,0,1.0
1,0.9243075690000001,39,1,398.0,1159.0,3,0,0,1,0.0
1,0.134655515,80,0,0.286742651,5000.0,6,0,1,0,0.0
0,0.9453466979999999,55,4,1.608956417,2500.0,17,0,1,6,1.0
1,0.046768431,59,0,1.1807277090000001,2500.0,16,0,2,0,0.0
1,0.571668363,52,0,0.46163459100000004,4000.0,9,0,0,0,2.0
1,0.41500349799999997,43,0,0.055245283,6624.0,8,0,0,0,2.0
1,0.082364704,47,0,0.195828012,2348.0,4,0,0,0,0.0
1,0.016470104,75,0,15.0,1159.0,5,0,0,0,0.0
1,0.019332045,75,0,0.000727207,11000.0,2,0,0,0,0.0
1,0.7080376140000001,54,0,0.310281772,12030.0,9,0,2,0,2.0
1,0.0,43,0,0.337888869,5560.0,7,0,1,0,1.0
1,0.645416675,51,0,0.8669978709999999,7044.0,11,0,3,0,0.0
1,0.000428541,45,0,0.982623185,4200.0,7,0,4,0,0.0
1,0.079113535,51,0,0.581449008,2166.0,22,0,1,0,0.0
1,0.00627987,72,0,424.0,2554.0,12,0,1,0,0.0
1,0.978223605,33,0,0.117812555,5686.0,4,0,0,0,3.0
1,0.048535907999999996,70,0,0.266260497,6072.0,28,0,1,0,0.0
1,0.09230485199999999,42,0,3371.0,2554.0,9,0,1,0,0.0
1,0.074385813,67,0,0.15261959,3950.0,10,0,1,0,0.0
1,0.7124314970000001,54,2,0.4083994,14000.0,19,0,2,0,3.0
1,0.0,61,0,0.414367517,1920.0,3,0,0,0,0.0
1,0.051140688,67,0,0.310627178,5739.0,18,0,2,0,0.0
1,0.120733881,67,0,0.22622108,3500.0,5,0,1,0,0.0
1,0.27844983100000004,46,0,0.517319043,12875.0,14,0,3,0,3.0
1,0.006281091,44,0,0.063064795,5200.0,3,0,0,0,3.0
1,0.9999998999999999,57,2,2047.0,2554.0,3,1,1,0,1.0
1,0.0,31,0,0.592733418,2366.0,11,0,1,0,0.0
1,0.29909542899999997,56,0,2860.0,2554.0,10,0,1,0,
1,0.271248583,87,0,122.0,1159.0,2,0,0,0,0.0
1,0.36535316,60,0,0.47458236,5566.0,15,0,1,0,0.0
0,0.9999998999999999,31,0,0.004663558,1500.0,1,1,0,0,1.0
1,0.025204187000000003,70,0,0.151207507,6500.0,10,0,2,0,0.0
1,0.078385407,70,0,0.254274168,3216.0,7,0,1,0,0.0
1,0.640011077,63,0,0.193261798,8666.0,3,0,1,0,1.0
1,0.034038637999999996,68,0,0.001207671,20700.0,4,0,0,0,0.0
1,0.244965568,40,0,0.464927355,6400.0,21,0,1,0,1.0
1,0.508233421,87,0,0.528610354,1100.0,8,0,1,0,0.0
1,0.072977367,79,0,0.361910995,4583.0,8,0,1,0,0.0
1,0.658692866,42,0,0.346009975,6415.0,5,0,1,0,4.0
1,0.198072902,64,0,110.0,1159.0,6,0,0,0,0.0
1,0.056286725999999995,52,0,0.252436891,4000.0,10,0,1,0,0.0
1,0.688523575,57,1,1114.0,1159.0,12,0,0,0,0.0
1,0.326736087,28,0,0.078120117,16000.0,4,0,1,0,0.0
1,0.0,41,0,0.548913631,9250.0,5,0,1,0,2.0
1,0.805707937,46,0,0.24866956899999998,6200.0,18,0,0,1,3.0
1,0.006443447,40,0,0.182558248,10686.0,8,0,1,0,0.0
1,0.23850766199999998,28,0,10.0,0.0,1,0,0,0,0.0
1,0.425149701,30,0,0.396354014,3400.0,5,0,1,0,0.0
1,0.99781087,53,0,0.597801241,9186.0,18,0,2,0,2.0
1,0.0,64,0,0.22735926,11030.0,8,0,2,0,0.0
1,0.07577197299999999,76,0,0.264352963,5416.0,11,0,0,0,0.0
1,0.068874102,52,0,0.325779037,6000.0,12,0,1,0,1.0
1,0.66147527,53,0,0.34945541799999996,5416.0,5,0,1,0,2.0
1,0.260106854,51,0,0.10915633699999999,2500.0,3,0,0,0,0.0
1,0.042723932,75,0,0.005424955,9400.0,5,0,0,0,2.0
1,0.008499823,50,0,2832.0,8311.0,6,0,2,0,0.0
1,0.567678717,56,0,0.584220789,6666.0,15,0,2,0,0.0
1,0.0,76,0,120.0,1159.0,13,0,0,0,0.0
1,0.175,41,1,0.296128756,21000.0,18,0,1,0,1.0
1,0.0033937340000000002,44,0,0.359697845,4500.0,6,0,1,0,1.0
1,0.539021951,51,0,0.217744455,3200.0,4,0,1,0,0.0
1,0.337839158,53,0,2729.0,2554.0,10,0,1,0,1.0
1,0.015632015,54,0,0.519427403,4400.0,9,0,2,0,0.0
1,0.0,39,0,0.364251654,6500.0,6,0,2,0,0.0
0,0.9999998999999999,53,98,0.0,1900.0,0,98,0,98,0.0
1,0.8281512059999999,38,0,0.101985431,7000.0,3,0,0,0,0.0
1,0.017191646,54,0,0.303799415,6500.0,5,0,2,0,1.0
1,0.500868149,44,0,0.582046439,9000.0,15,0,2,0,2.0
1,0.083414313,37,0,0.117079264,8805.0,11,0,2,0,1.0
0,0.10129554,50,1,0.40941207799999996,7500.0,15,0,2,0,2.0
1,0.19377409,46,1,0.496402878,2640.0,13,0,1,0,2.0
1,0.011177455,53,0,0.00733089,3000.0,6,0,0,0,2.0
1,0.017420794,67,0,0.237242128,5525.0,22,0,1,0,0.0
1,0.236208812,63,0,190.0,0.0,4,0,0,0,0.0
1,0.869112152,45,0,2.0713557590000002,980.0,8,0,1,0,0.0
1,0.015625851,83,0,0.009996002,2500.0,11,0,0,0,0.0
1,0.028817442999999998,37,0,0.34042553200000003,3383.0,5,0,2,0,0.0
1,0.846644955,50,0,0.561336092,6765.0,10,0,1,0,0.0
1,0.297041282,28,0,0.18232706899999998,2500.0,5,0,0,0,0.0
1,0.14860533,30,0,0.114905399,4333.0,8,0,0,0,0.0
1,0.00202085,53,1,1850.0,8311.0,12,0,2,0,
1,0.686973948,56,3,5453.0,2554.0,7,0,1,0,3.0
1,0.0,30,1,0.21710526300000002,1975.0,5,0,0,0,0.0
1,0.9999998999999999,38,0,0.0,3428.0,0,0,0,0,1.0
1,0.931866876,38,1,0.31160175,4800.0,8,0,1,0,2.0
1,0.0,31,0,0.0,3241.0,3,0,0,0,0.0
1,0.036655559,26,0,0.06541712599999999,5441.0,2,0,0,0,0.0
1,0.206074747,63,0,2166.0,2554.0,3,0,1,0,1.0
1,0.9999998999999999,36,0,0.137465634,4000.0,5,0,1,0,2.0
1,0.489142991,49,0,0.41034679399999996,19290.0,19,0,3,0,2.0
1,0.0,30,0,0.035577771,3400.0,7,0,0,2,0.0
1,0.5843294720000001,47,0,0.39350333299999996,9450.0,12,0,2,0,3.0
1,0.299960005,58,1,1060.0,2554.0,6,0,1,0,0.0
0,0.239286893,58,0,0.204698825,4000.0,9,0,1,0,1.0
1,0.926409812,44,0,0.964150293,2900.0,5,0,1,0,3.0
1,0.577363418,30,0,0.249410756,4666.0,7,0,0,0,0.0
1,0.29904929199999997,39,0,0.8202069809999999,5700.0,16,0,2,0,3.0
1,0.026885902000000003,36,0,0.34487992100000003,11200.0,6,0,2,0,2.0
1,0.48975512200000004,42,0,0.171268657,2679.0,6,0,0,0,0.0
1,0.0016481179999999998,59,0,0.269251251,9388.0,7,0,1,0,0.0
1,0.12452421400000001,84,0,0.36052789399999996,5000.0,6,0,1,0,0.0
1,0.011063241000000001,76,0,0.25091636100000003,3000.0,11,0,1,0,0.0
0,0.9999998999999999,47,0,3424.0,8311.0,5,0,2,0,0.0
1,0.005041433,79,0,8.0,1159.0,9,0,0,0,0.0
1,0.005768786999999999,65,0,0.157150528,5586.0,2,0,1,0,0.0
1,0.91372661,48,0,0.48523206799999996,3317.0,4,0,1,0,0.0
1,0.094965992,79,0,0.298528782,7000.0,7,0,2,0,1.0
1,0.108740777,55,1,600.0,1159.0,5,0,0,0,0.0
1,1.007165472,34,0,0.5043323710000001,4500.0,6,0,1,0,3.0
1,0.0,42,0,0.060381769,7700.0,6,0,0,0,4.0
1,0.000760697,71,0,0.27157619,6870.0,10,0,1,0,0.0
1,0.9999998999999999,57,0,0.7175092829999999,3500.0,4,0,1,0,0.0
1,0.352664734,39,0,0.164527027,5919.0,5,0,1,0,4.0
1,0.040772878,39,0,0.374454302,7100.0,11,0,1,0,4.0
1,0.7835779979999999,51,0,0.7593871390000001,4633.0,15,0,2,0,2.0
1,0.010199592,51,0,1286.0,2554.0,2,0,1,0,
1,0.080687975,54,0,0.313713432,11382.0,7,0,2,0,1.0
1,0.175552555,49,0,0.8029411759999999,3059.0,9,0,2,0,0.0
1,0.9999998999999999,44,1,0.256685829,4000.0,5,0,0,0,0.0
1,0.401608476,46,0,0.5887386139999999,7245.0,12,0,1,0,2.0
1,0.9999998999999999,39,0,0.17681829899999998,3890.0,3,0,0,0,0.0
1,0.152337262,48,0,0.166840242,4800.0,16,0,0,0,0.0
1,0.025532482000000002,72,0,22.0,1159.0,9,0,0,0,0.0
1,0.174473021,63,0,1835.0,8311.0,6,0,2,0,0.0
1,0.0,56,0,0.31927049,4550.0,5,0,1,0,0.0
0,0.612599337,51,0,0.521018931,7183.0,14,0,3,0,2.0
1,0.060299985,67,0,0.316566682,6500.0,10,0,2,0,1.0
1,0.036306288,43,0,0.148042598,6666.0,5,0,1,0,3.0
1,0.060100814,67,0,0.162924152,4007.0,7,0,0,0,0.0
1,0.601231514,31,0,4990.0,8311.0,12,0,2,0,0.0
1,0.08439156099999999,81,0,1677.0,2554.0,3,0,1,0,0.0
0,0.597796143,33,2,0.42473579,3500.0,12,0,2,1,0.0
1,0.012151003,78,0,0.008886914000000001,4500.0,12,0,0,0,0.0
1,0.36596257600000004,43,0,0.845009597,2083.0,8,0,1,0,3.0
1,0.7513664840000001,27,0,0.065655724,6000.0,3,0,0,0,0.0
1,0.319912223,45,0,0.467391304,10763.0,13,0,1,0,2.0
1,0.9999998999999999,34,0,0.04684572099999999,1600.0,1,0,0,0,0.0
1,0.657433429,54,0,0.871610271,4166.0,16,0,2,0,1.0
1,0.9999998999999999,49,1,0.403072983,7809.0,13,0,2,0,5.0
0,0.919848225,41,1,0.429281177,15900.0,11,0,2,0,3.0
1,0.057287378,78,0,0.14370509199999998,3200.0,2,0,1,0,0.0
1,0.49043870799999995,67,0,0.513795844,8806.0,11,0,1,0,0.0
1,0.10919454,64,0,0.198384201,3341.0,3,0,1,0,0.0
1,0.9999998999999999,26,0,0.016661113,3000.0,0,2,0,1,0.0
1,0.110134846,65,0,0.26203592800000003,8349.0,8,0,1,0,0.0
1,0.075120171,33,0,1056.0,1159.0,8,0,0,0,0.0
1,0.594474858,42,0,0.205082078,8893.0,14,0,1,0,0.0
0,0.965617805,45,3,0.550345224,3475.0,4,1,1,2,0.0
1,0.16721261099999998,73,0,1551.0,2554.0,15,0,1,0,1.0
1,0.063058773,64,0,2047.0,2554.0,10,0,1,0,0.0
1,0.016845554,54,1,0.161653196,12000.0,7,0,1,0,1.0
1,0.143171366,82,0,0.006997667,3000.0,3,0,0,0,0.0
1,0.41303475,44,0,0.269848828,8400.0,15,1,0,0,3.0
0,1.004579978,45,5,1.673565381,3188.0,5,4,1,1,0.0
1,0.013013806999999999,41,0,0.5443371379999999,3416.0,5,0,2,0,0.0
1,0.0076921559999999995,53,0,0.5194760429999999,2900.0,10,0,1,0,0.0
1,0.721547468,39,0,1.2392535820000001,3000.0,12,0,2,0,2.0
1,0.9999998999999999,41,0,0.30066603199999997,1050.0,2,0,0,0,1.0
1,0.35387320899999997,26,0,0.240939765,4000.0,11,0,0,0,0.0
1,0.21339914,73,1,0.39186744100000004,10500.0,23,0,3,0,0.0
0,0.54965865,39,0,0.545828716,6316.0,22,0,2,0,1.0
1,0.9999998999999999,39,0,0.21867919800000002,11916.0,1,0,1,0,4.0
1,0.024460911000000002,76,0,0.00430703,6500.0,3,0,0,0,0.0
1,0.345073048,72,0,0.092810621,7983.0,6,0,0,0,0.0
0,0.229267145,58,0,4484.0,8311.0,11,0,2,0,0.0
1,0.017277442,44,0,0.025815752,7630.0,9,0,0,0,0.0
1,0.9999998999999999,48,0,0.22320841600000002,6083.0,4,0,2,0,0.0
1,0.023785652999999997,53,0,0.189296957,9529.0,6,0,1,0,1.0
1,0.001669435,56,0,0.001666111,3000.0,9,0,0,0,0.0
1,0.5104865510000001,54,0,0.453824113,4536.0,11,0,1,0,0.0
1,0.9181809879999999,71,0,2362.0,2554.0,16,0,1,0,0.0
1,0.10263897300000001,46,0,0.281505728,610.0,3,0,0,0,0.0
1,0.069496525,62,0,3286.0,0.0,5,0,1,0,0.0
1,0.9999998999999999,61,0,0.529548989,1285.0,3,0,1,0,0.0
1,0.317894568,49,0,0.14144390699999998,4750.0,7,0,1,0,0.0
1,0.028534701000000003,53,0,0.321769429,6600.0,8,0,1,0,0.0
1,0.464307436,51,0,0.538253129,7750.0,11,0,1,0,2.0
0,0.9200014409999999,32,0,0.18520682,27390.0,12,0,1,0,0.0
1,0.111988801,37,0,0.729567608,4000.0,4,0,1,0,1.0
1,0.5009980039999999,42,0,0.001521408,4600.0,1,0,0,0,0.0
1,0.029979482000000002,49,1,0.193964931,7356.0,6,1,1,0,0.0
1,0.9999998999999999,22,0,76.0,1159.0,0,0,0,0,0.0
1,0.207632061,72,0,0.338915271,4000.0,7,0,1,0,0.0
1,0.36370408600000004,49,0,0.020408163,9309.0,4,0,0,0,2.0
1,0.0,71,0,0.471128341,4900.0,12,0,1,0,0.0
1,0.628615641,27,0,0.121174266,1600.0,9,0,0,0,0.0
1,0.9999998999999999,62,0,0.07344632799999999,2300.0,1,0,1,0,0.0
1,0.088306799,77,0,0.008352316,3950.0,2,0,0,0,0.0
1,0.54050171,58,0,0.35963367399999996,8516.0,19,0,2,0,1.0
1,0.058641902999999995,80,0,0.015413456,4800.0,4,0,0,0,0.0
0,0.9999998999999999,36,2,0.332426812,6250.0,10,2,1,1,0.0
1,0.12765744699999998,46,0,0.481825909,20000.0,15,0,4,1,2.0
1,0.00358813,63,0,1630.0,2554.0,8,0,1,0,0.0
1,0.921679103,53,0,4315.0,2554.0,9,0,1,0,0.0
1,0.150983224,79,0,0.039276258,2265.0,3,0,0,0,0.0
1,0.006440249,95,0,0.0029994,3333.0,6,0,0,0,1.0
1,0.000534643,53,0,0.350732836,19444.0,5,0,3,0,5.0
1,0.273886306,45,0,0.10440299900000001,5200.0,3,0,0,0,3.0
1,0.34659352299999996,47,1,0.33582502799999997,7223.0,11,0,2,0,2.0
1,0.759690929,39,0,760.0,1159.0,5,0,0,0,0.0
1,0.303370787,29,0,0.35562309999999997,6250.0,8,0,2,0,0.0
1,0.017653167,41,0,0.326697892,7685.0,6,0,2,0,2.0
1,0.407986247,38,0,0.441378128,5833.0,6,0,1,0,0.0
1,0.646878619,52,0,4999.0,2554.0,13,0,1,0,0.0
1,0.119162216,48,0,0.5679586560000001,3869.0,8,0,2,0,0.0
1,0.9999998999999999,36,0,0.558882236,500.0,1,0,1,0,0.0
1,0.36767317899999996,57,0,1.032796318,5213.0,10,0,4,0,0.0
1,0.291576674,50,0,0.333872964,10500.0,12,0,1,0,0.0
1,0.19766562699999998,58,0,0.7465111440000001,4800.0,14,0,4,0,1.0
1,0.96013289,63,2,0.549883087,2565.0,5,1,1,0,0.0
1,0.193585003,53,0,0.390229967,7000.0,22,0,1,0,2.0
0,0.061301627000000004,40,1,0.854557641,4475.0,9,0,2,0,4.0
1,0.047229235,31,0,0.887351019,2600.0,5,0,1,0,0.0
1,1.254061775,40,0,0.263537906,3600.0,5,0,0,0,0.0
1,0.092119351,67,0,136.0,1159.0,7,0,0,0,0.0
1,0.079526227,35,0,0.76801721,2788.0,5,0,2,0,0.0
1,0.046363502,33,0,0.161270983,1667.0,4,0,0,0,0.0
1,0.23795810899999997,60,1,1264.0,2554.0,10,0,1,0,0.0
1,0.0,64,0,2.576423576,1000.0,13,0,4,0,0.0
0,1.045049995,52,6,0.576109735,5248.0,11,2,2,1,0.0
0,0.966394187,36,2,560.0,1159.0,5,1,0,0,0.0
1,0.9999998999999999,72,0,0.8963185570000001,3992.0,11,0,1,0,0.0
1,0.979873565,33,1,1.117618231,4080.0,9,0,2,0,2.0
1,0.9999998999999999,43,1,0.324417224,16000.0,8,0,1,1,4.0
1,0.00926855,58,0,0.21157179,7500.0,9,0,1,0,2.0
1,0.191067125,65,0,1007.0,2554.0,7,0,1,0,0.0
1,0.9999998999999999,23,0,0.02247191,800.0,1,0,0,0,0.0
1,0.0,36,0,0.0,3218.0,3,0,0,0,0.0
1,0.046952439000000006,88,0,0.004995317,3202.0,6,0,0,0,0.0
1,0.38877318899999996,53,0,0.456694813,8289.0,7,0,1,0,1.0
1,0.082840605,59,0,1144.0,2554.0,13,0,1,0,3.0
1,0.553055394,57,0,4144.0,8311.0,17,0,2,0,1.0
1,0.49803704200000004,56,1,0.060571859000000006,5315.0,9,0,0,0,1.0
1,0.009911055,45,0,0.228178827,5166.0,10,0,1,0,2.0
1,0.9624292329999999,32,1,0.71718946,3984.0,5,0,1,0,0.0
1,0.062729151,59,0,858.0,2554.0,6,0,1,0,0.0
1,0.028918137000000003,44,0,0.23964004,9000.0,5,0,1,0,0.0
1,0.772934899,62,0,2165.0,2554.0,7,0,1,0,0.0
1,0.0,27,1,0.037023325,2700.0,5,0,0,0,1.0
1,0.012530972,58,0,0.38301231399999996,6333.0,10,0,3,0,1.0
1,0.5392671729999999,56,0,0.2972628,7050.0,11,0,0,0,0.0
1,0.033295938,88,0,1913.0,8311.0,7,0,2,0,
1,0.5282543789999999,75,1,0.8610251879999999,4525.0,9,0,1,0,0.0
1,0.027839079,46,0,0.116277616,32000.0,29,0,1,0,2.0
1,0.9999998999999999,57,0,4939.0,8311.0,4,0,3,0,0.0
1,0.07818436299999999,54,0,0.141057935,4366.0,4,0,0,0,2.0
1,0.011029111000000001,65,0,0.38340414899999997,4000.0,11,0,2,0,0.0
0,0.8547055590000001,40,0,0.021025371,78000.0,6,0,1,0,2.0
1,0.024911552000000003,61,0,0.00299976,8333.0,11,0,0,0,0.0
1,0.142494063,52,0,1200.0,2554.0,8,0,1,0,0.0
1,0.013427647,55,0,0.502875065,3825.0,5,0,2,0,0.0
1,0.175835734,79,1,0.800369117,3250.0,8,0,1,0,0.0
1,0.175552192,42,1,5705.0,8311.0,7,0,2,0,0.0
1,0.011430922,75,0,0.140171966,5000.0,13,0,1,0,1.0
1,0.063527321,33,0,0.052768006,5400.0,5,0,0,0,2.0
0,0.513945853,57,0,0.538973051,20000.0,27,0,4,0,0.0
1,0.0,52,1,1.002181705,6416.0,13,0,6,0,3.0
1,0.045478219,42,0,0.38044685799999994,8100.0,6,0,1,0,2.0
1,0.474611514,47,0,0.377927494,3116.0,7,0,0,0,0.0
1,0.09749514,77,0,208.0,1159.0,7,0,0,0,0.0
1,0.001217338,57,0,1460.0,2554.0,2,0,1,0,0.0
1,0.027377169,80,0,0.1802172,3406.0,10,0,1,0,0.0
1,0.49075462299999995,78,0,0.135961154,3500.0,8,0,0,0,0.0
1,0.393921216,54,0,1.608792609,9416.0,12,0,8,0,0.0
1,0.0,64,0,0.0,5370.0,7,0,0,0,0.0
1,0.026383505,46,0,0.554853653,4748.0,12,0,1,0,3.0
1,0.0,39,1,0.21747825699999998,21500.0,14,0,2,0,4.0
1,0.040770264,47,0,0.389435094,6000.0,7,0,1,0,0.0
1,0.028127218,42,1,0.468236053,3100.0,9,0,1,0,0.0
1,0.333293083,62,1,0.267336203,4181.0,9,0,1,0,0.0
1,0.018345201000000002,40,2,3877.0,8311.0,13,0,2,0,2.0
1,0.9174283259999999,66,1,2410.0,8311.0,7,1,2,0,0.0
1,0.016145911000000002,36,0,0.005999455,7333.0,11,0,0,0,0.0
1,0.126758714,43,0,0.340870635,6500.0,10,0,3,0,1.0
1,0.020028947,54,0,0.329627669,5666.0,14,0,1,0,0.0
0,0.763870535,56,0,0.9408460009999999,3025.0,9,0,2,0,0.0
1,0.9999998999999999,55,0,10.0,1159.0,1,0,0,0,0.0
1,0.0029998240000000003,40,1,0.377132102,8500.0,7,0,1,0,0.0
1,0.33085670699999997,53,0,0.262773723,10000.0,18,0,1,0,1.0
1,0.806250618,39,2,0.238185855,3152.0,3,0,0,0,0.0
0,0.738165506,55,6,1647.0,2554.0,11,0,1,1,0.0
1,0.919970043,54,0,0.30260529,50550.0,20,0,3,0,0.0
1,0.758888116,43,0,0.617377834,7100.0,9,0,1,0,2.0
0,0.781796795,35,3,0.49950016700000005,3000.0,9,2,1,3,0.0
1,0.000300291,57,0,0.157305006,6871.0,8,0,2,0,0.0
1,1.051321928,29,1,0.07268305900000001,3700.0,2,0,0,0,2.0
1,1.076095311,47,2,0.07591623,8403.0,2,1,0,0,4.0
1,0.036748469,49,0,26.0,1159.0,2,0,0,0,0.0
0,0.34417927600000003,68,0,1.1134347279999999,4733.0,15,1,2,0,0.0
1,0.554605182,45,0,0.573022959,3135.0,10,0,1,0,2.0
1,0.883411741,29,0,0.523553163,5200.0,13,0,1,0,1.0
1,0.114207661,53,0,0.40404987299999995,10666.0,10,0,3,0,1.0
1,0.100372953,69,0,0.006582885,8354.0,3,0,0,0,0.0
1,0.259093264,56,0,0.543560058,3454.0,9,0,1,0,3.0
1,0.006847329,81,0,0.05635339,5500.0,14,0,0,0,0.0
1,0.008686923000000001,46,0,0.257551837,9500.0,8,0,2,0,4.0
1,0.155164818,54,0,0.516129032,5300.0,13,0,1,0,2.0
1,0.025841652000000003,42,0,0.10445559199999999,10166.0,12,0,0,0,0.0
1,0.0,94,0,0.0,5356.0,3,0,0,0,
1,0.0,57,0,0.805530372,2205.0,7,0,3,0,0.0
1,0.39869102799999995,39,0,2120.0,2554.0,3,0,1,0,0.0
1,0.001674601,65,0,0.0009456260000000001,2114.0,5,0,0,0,0.0
1,0.021042868,67,0,0.283218889,8300.0,6,0,2,0,0.0
1,0.9633943429999999,25,0,0.218080548,2333.0,4,0,0,0,1.0
0,0.7605920409999999,62,0,1.077967587,6848.0,16,0,2,0,0.0
1,0.7464915670000001,46,1,0.6039296789999999,2900.0,6,0,1,2,2.0
0,0.6713074290000001,69,6,0.212590952,3160.0,11,2,0,0,1.0
1,0.9999998999999999,31,0,0.147570486,5000.0,2,0,0,0,0.0
1,0.156569815,65,0,0.260744986,5234.0,6,0,1,0,0.0
1,0.12741035,38,0,0.8942665670000001,2685.0,19,0,1,0,2.0
1,0.600296687,35,0,1.988579586,1400.0,8,0,2,0,2.0
0,0.072066281,48,0,0.42636841200000003,5900.0,5,0,2,1,2.0
1,0.9999998999999999,58,0,0.006856863,8166.0,2,0,0,0,0.0
1,0.199862667,46,2,320.0,2554.0,8,0,1,0,0.0
1,0.319734013,65,0,0.132347061,5001.0,2,0,0,0,0.0
1,0.598461209,49,1,0.383931704,8550.0,14,1,2,0,0.0
1,0.166914092,45,0,0.380563561,6245.0,8,0,1,0,2.0
1,0.005579306,71,0,0.007763975,3219.0,4,0,0,0,0.0
1,0.873854358,47,5,0.505869043,7070.0,7,0,2,1,4.0
1,0.032599403,49,0,0.332050385,5715.0,16,0,2,0,1.0
1,0.040248993999999996,58,0,0.434359379,3800.0,14,0,1,0,0.0
1,0.0,46,0,0.258443016,9800.0,6,0,2,0,1.0
1,0.088962728,46,0,4710.0,8311.0,9,0,2,0,2.0
1,0.46580768200000006,51,1,1.045070847,6633.0,14,0,3,0,0.0
1,0.072764805,63,0,117.0,1159.0,3,4,0,0,0.0
1,0.85875171,38,1,1.048563335,2470.0,6,0,1,1,5.0
1,0.40110395600000004,40,0,1031.0,2554.0,2,0,1,0,0.0
1,0.9196321470000001,26,0,0.667915106,800.0,2,0,0,0,0.0
1,0.058770728,83,0,0.26949844,4166.0,11,0,1,0,0.0
1,1.002532996,54,4,1148.0,1159.0,8,0,0,1,0.0
0,0.976148977,48,3,0.515393842,2500.0,13,0,0,0,0.0
1,0.004396053,52,0,0.262285275,11700.0,13,0,4,0,2.0
1,0.48592431399999997,67,0,0.41666666700000005,7751.0,11,0,1,0,0.0
1,0.417458254,49,0,0.085608646,7031.0,3,0,0,0,1.0
1,0.849212063,61,0,0.40292926100000004,3208.0,7,0,1,0,0.0
1,0.36871658799999996,37,0,0.5437605870000001,7083.0,12,0,1,0,3.0
1,0.147426795,40,0,0.542397396,5530.0,17,0,1,0,2.0
1,0.0013568520000000002,67,0,0.0,2000.0,6,0,0,0,0.0
1,0.012659475,38,0,0.43270053,5846.0,10,0,2,0,0.0
1,0.037670145,62,0,0.20675864800000002,5000.0,10,0,1,0,0.0
1,0.399946674,28,0,0.18970257399999998,4000.0,6,0,0,0,1.0
1,0.320766738,59,0,0.40175701700000005,4666.0,7,0,2,0,0.0
1,0.0,44,0,0.22630951300000002,10900.0,4,0,1,0,2.0
1,0.007322964,69,0,0.18236472899999998,10478.0,10,0,1,0,1.0
0,1.0185932290000002,29,0,0.294633643,1937.0,4,0,0,0,0.0
1,0.47622823700000005,40,1,0.54584131,4700.0,11,0,1,0,1.0
1,0.542326071,42,0,0.472984749,4589.0,5,0,1,0,1.0
1,0.011739765,60,0,0.16741262699999998,10500.0,4,0,1,0,0.0
1,0.387661954,59,0,1.093230769,3249.0,18,0,1,0,2.0
1,0.0,60,0,0.227277272,10000.0,11,0,2,0,3.0
1,0.337059029,43,0,0.326543705,6234.0,9,0,1,0,0.0
1,0.16183816199999998,43,1,0.434565435,1000.0,7,0,0,0,0.0
1,0.548422604,51,0,0.534728703,7500.0,15,0,3,0,1.0
1,0.0,66,0,0.352416867,2916.0,13,0,1,0,0.0
1,0.280343018,61,0,0.40928803799999997,11067.0,20,0,2,0,0.0
1,0.251186532,53,0,0.121967605,13396.0,7,0,1,0,3.0
1,0.008347584,65,0,0.143809365,6000.0,7,0,1,0,0.0
1,0.062293771,35,0,1130.0,2554.0,4,0,1,0,0.0
1,0.154554943,57,0,0.35990848299999995,5681.0,10,0,1,0,0.0
1,0.157708506,40,0,0.32510934199999997,8916.0,8,0,2,0,5.0
1,0.9999998999999999,61,0,0.16125,1599.0,1,0,0,0,1.0
1,0.230104833,38,0,0.563944029,6145.0,12,0,2,1,2.0
1,0.469753025,48,2,714.0,1159.0,6,0,0,0,3.0
1,0.003796988,30,0,0.26089185,1950.0,9,0,1,0,0.0
1,0.9999998999999999,44,1,0.8767123290000001,8102.0,5,0,2,0,2.0
1,0.023924402,58,0,0.199980002,10000.0,6,0,1,0,0.0
0,0.668198838,41,0,0.555294118,8924.0,9,0,2,0,3.0
1,0.591820684,45,2,4639.0,2554.0,4,0,1,0,2.0
